date,open,high,low,close,volume,market_cap,pcnt_change,3_day_volume_avg,7_day_volume_avg,10_day_volume_avg,20_day_volume_avg,3_day_close_avg,7_day_close_avg,10_day_close_avg,20_day_close_avg,bitcoin_close,7_day_btcn_avg,10_day_btcn_avg,btcn_pcnt_chng,sp500_close,7_day_sp500_avg,10_day_sp500_avg,sp500_pcnt_chng,increase_flag,tomorrow_percent_change
20170826,0.218256,0.229086,0.210324,0.212577,184121000,8368790000,-2.410617551,676988333.3,823862400,605672220,348159040,0.216454333,0.212304143,0.1957567,0.18527075,4371.6,4177.345714,4211.036,0.851735307,2444.23999,2439.935756,2436.348047,0.048707189,0,-4.507543149
20170825,0.2172,0.232184,0.203022,0.217828,504484000,8328300000,-0.51608071,1205748000,809996842.9,598052120,342661070,0.227871,0.204087,0.1905421,0.1836641,4334.68,4147.205714,4192.069,4.411878059,2443.050049,2437.668631,2438.735059,0.16728693,0,-2.410617551
20170824,0.252371,0.288783,0.212543,0.218958,1342360000,9676890000,-11.29090416,1520933333,758861842.9,557665120,323150370,0.235023667,0.195666286,0.1848814,0.18200955,4151.52,4146.778571,4191.114,1.243744696,2438.969971,2435.168631,2440.891064,-0.207446192,0,-0.51608071
20170823,0.240987,0.297662,0.219992,0.246827,1770400000,9240380000,3.151458924,1222509667,575108171.4,431867950,258290870,0.226010333,0.186886286,0.1799847,0.1797488,4100.52,4178.937143,4183.288,2.468426235,2444.040039,2433.888637,2443.578076,-0.345359284,0,-11.29090416
20170822,0.194971,0.254659,0.171483,0.239286,1450040000,7475950000,24.68137434,655223933.3,337611028.6,265847850,171344820,0.196646333,0.174544,0.1721112,0.17613805,4001.74,4190.567143,4161.707,-2.101936071,2452.51001,2437.327218,2445.758081,0.994077996,1,3.151458924
20170821,0.15841,0.205684,0.154856,0.191918,447089000,6074040000,20.90465241,200897966.7,144835885.7,127366780,101514890,0.16857,0.163391857,0.1655679,0.1728294,4087.66,4236.765714,4126.595,-2.528554737,2428.370117,2439.055803,2447.091089,0,1,24.68137434
20170820,0.154569,0.161205,0.153432,0.158735,68542800,5926770000,2.372030931,100714633.3,93021500,88063850,85158290,0.157558333,0.160259429,0.1643068,0.17208615,4193.7,4234.708571,4055.957,0.795073811,2428.370117,2444.408656,2448.386084,0,1,20.90465241
20170819,0.159553,0.162348,0.152305,0.155057,87062100,6117890000,-2.408061278,96561800,98972385.71,86025850,84594840,0.157146,0.161596143,0.1664732,0.1725187,4160.62,4190.567143,3970.834,-3.949266914,2428.370117,2449.761509,2449.370068,0.116265092,1,2.372030931
20170818,0.157117,0.168716,0.154162,0.158883,146539000,6024470000,0.879376246,103514433.3,95853414.29,87100180,82272820,0.158937333,0.164281286,0.1692622,0.17301995,4331.69,4117.71,3896.766,-1.026817437,2425.550049,2455.114362,2453.935059,-0.183536734,0,-2.408061278
20170817,0.160787,0.161001,0.155909,0.157498,56084300,6165190000,-1.828200285,88206100,82642085.71,90449080,78990720,0.159716667,0.167199,0.1726325,0.17356935,4376.63,3981.937143,3801.491,4.655745075,2430.01001,2457.367222,2458.872046,-1.54369519,1,0.879376246
20170816,0.161238,0.161726,0.153087,0.160431,107920000,6182490000,-0.490010607,97640766.67,81510442.86,90645860,79918995,0.163881,0.170470571,0.1747848,0.1739913,4181.93,3834.2,3685.222,-3.310883141,2468.110107,2458.538644,2463.962036,0.142010292,0,-1.828200285
20170815,0.16979,0.16979,0.158244,0.161221,100614000,6510400000,-5.159096658,98400433.33,80065500,87270020,76251750,0.166434667,0.173687143,0.1767861,0.1746426,4325.13,3725.344286,3592.32,6.183499212,2464.610107,2459.382917,2465.242017,-0.04988081,0,-0.490010607
20170814,0.168376,0.180054,0.165289,0.169991,84388300,6457680000,1.129738477,86605533.33,91410357.14,88635620,75050280,0.170645333,0.178167857,0.1791377,0.17527265,4073.26,3590.174286,3449.396,4.853644159,2465.840088,2460.855748,2466.871997,0,0,-5.159096658
20170813,0.173545,0.174147,0.162625,0.168092,110199000,6655930000,-3.313719062,76496000,87648042.86,84713790,79171215,0.173750667,0.179457857,0.1795129,0.1756783,3884.71,3467.414286,3322.543,6.412335439,2465.840088,2463.00858,2467.970996,0,1,1.129738477
20170812,0.179221,0.182599,0.173242,0.173853,65229300,6873590000,-3.041710586,55817266.67,82499842.86,76841790,76492905,0.177853,0.181222429,0.1801649,0.1768738,3650.62,3377.157143,3205.139,7.965622486,2465.840088,2465.161412,2468.602979,1.004375474,0,-3.313719062
20170811,0.180175,0.182631,0.177627,0.179307,54059700,6910180000,-0.605324863,66675966.67,89505657.14,75663000,83015540,0.180884333,0.182777286,0.1800909,0.17793405,3381.28,3269.338571,3111.903,1.161117377,2441.320068,2467.314244,2469.775977,0.12755698,0,-3.041710586
20170810,0.183168,0.1835,0.180013,0.180399,48162800,7023380000,-1.392753092,108665400,88235700,82252730,84508245,0.185310667,0.181982429,0.1798655,0.1786347,3342.47,3186.974286,3061.309,-2.265244419,2438.209961,2472.387102,2473.27898,-1.447444188,0,-0.605324863
20170809,0.192527,0.192914,0.180629,0.182947,97805400,7382220000,-5.005036711,111961833.3,85852300,83163830,87336205,0.184851333,0.181155714,0.1785642,0.17874515,3419.94,3096.717143,3002.78,1.213398285,2474.02002,2477.237095,2476.487988,-0.036360853,0,-1.392753092
20170808,0.179602,0.194391,0.178487,0.192586,180028000,6886620000,7.577323331,104080566.7,79514585.71,77445460,91610535,0.184017,0.179750857,0.1767777,0.17901255,3378.94,2996.477143,2933.431,5.133885511,2474.919922,2477.744245,2476.115991,-0.241443269,0,-5.005036711
20170807,0.179716,0.181847,0.177605,0.179021,58052100,6891020000,-0.788610317,82161233.33,70933014.29,67532360,89998035,0.181400667,0.177531857,0.1745062,0.17780265,3213.94,2924.534286,2876.438,-1.198004249,2480.909912,2477.948556,2475.654004,0,1,7.577323331
20170806,0.185398,0.189486,0.180298,0.180444,74161600,7108860000,-2.323844168,77867200,70821828.57,69192130,101887480,0.179641333,0.175869714,0.1731978,0.1782875,3252.91,2859.282857,2822.222,12.32850695,2480.909912,2476.432861,2474.773023,0,0,-0.788610317
20170805,0.173865,0.187844,0.173267,0.184737,114270000,6666640000,6.327736945,63639666.67,66030414.29,65233480,113813650,0.177697333,0.173675143,0.1724991,0.17815975,2895.89,2784.074286,2749.876,3.250223729,2480.909912,2474.917167,2474.224024,0.16471998,0,-2.323844168
20170804,0.174555,0.176053,0.172224,0.173743,45170000,6693120000,-0.497674845,43363466.67,61262842.86,61464940,120997350,0.173822667,0.171551429,0.1714076,0.1763257,2804.73,2771.662857,2717.935,3.469990814,2476.830078,2473.401472,2473.91604,0.188910352,1,6.327736945
20170803,0.173218,0.175969,0.17173,0.174612,31479000,6639970000,0.865908395,68292466.67,65474242.86,73628640,125327800,0.174926,0.170436286,0.1718437,0.176168,2710.67,2752.67,2712.948,-0.279222738,2472.159912,2472.72576,2473.946021,-0.218365409,0,-0.497674845
20170802,0.177531,0.179655,0.171618,0.173113,53441400,6805300000,-2.225322361,76890733.33,65916542.86,76144020,128605730,0.172517333,0.170271286,0.1735827,0.17697585,2718.26,2726.781429,2714.921,-5.463006114,2477.570068,2473.191476,2473.721021,0.049264843,1,0.865908395
20170801,0.168024,0.178332,0.166124,0.177053,119957000,6440860000,5.775273918,72617500,69222714.29,90368080,136771160,0.169840333,0.170372571,0.1757772,0.17836065,2875.34,2706.527143,2724.107,4.285538122,2476.350098,2473.22862,2472.955005,0.244911504,0,-2.225322361
20170731,0.16505,0.169535,0.162002,0.167386,57273800,6326860000,1.395670031,59597500,75915571.43,86763760,138424460,0.167446333,0.170522714,0.1774039,0.1797757,2757.18,2689.315714,2703.349,1.127106677,2470.300049,2473.340018,2472.310986,0,1,5.775273918
20170730,0.169494,0.170411,0.164094,0.165082,40621700,6497250000,-2.819198097,65389500,75824000,91508580,149131520,0.166963333,0.174039286,0.1789261,0.18065735,2726.45,2685.49,2709.391,-2.93911378,2470.300049,2473.284284,2472.534985,0,1,1.395670031
20170729,0.165218,0.171566,0.155475,0.169871,80897000,6333340000,2.370779272,63373966.67,97975471.43,105775610,153068785,0.169755,0.178321571,0.1812474,0.1825615,2809.01,2697.442857,2664.089,5.13627619,2470.300049,2473.228551,2472.849976,-0.072814568,0,-2.819198097
20170728,0.173211,0.174078,0.162183,0.165937,74649800,6639700000,-4.33536842,61936500,98406442.86,112463710,153161685,0.171072,0.181671429,0.1810991,0.18573875,2671.78,2677.264286,2615.076,5.626914942,2472.100098,2473.172817,2473.202979,-0.134111549,1,2.370779272
20170727,0.17521,0.176602,0.17198,0.173457,34575100,6716190000,-0.209984927,92655566.67,102702471.4,134582830,155658095,0.175127667,0.184053,0.1833772,0.1892486,2529.45,2698.095714,2570.739,-1.825358629,2475.419922,2473.235665,2472.053979,-0.097268817,0,-4.33536842
20170726,0.177582,0.180872,0.16906,0.173822,76584600,6807110000,-2.404213269,100008133.3,123947742.9,162393820,158349740,0.181309333,0.186172714,0.1838204,0.19254975,2576.48,2661.521429,2510.776,-6.475102183,2477.830078,2472.954241,2470.425977,0.028266382,0,-0.209984927
20170725,0.19228,0.192734,0.169797,0.178104,166807000,7370540000,-7.238466266,139707266.7,134118228.6,180529760,156712800,0.188388,0.185396429,0.1812438,0.1965907,2754.86,2624.721429,2453.014,0.895839437,2477.129883,2472.382812,2468.556958,0.29231718,0,-2.404213269
20170724,0.194979,0.195279,0.189835,0.192002,56632800,7466020000,-1.56671349,112076200,152551657.1,177026960,152037055,0.19346,0.186912714,0.1804923,0.20051165,2730.4,2549.514286,2400.862,-2.836889528,2469.909912,2470.022844,2466.757959,0,0,-7.238466266
20170723,0.193568,0.204121,0.188722,0.195058,195682000,7411980000,0.899027519,128105933.3,189130542.9,181067440,152005860,0.190328667,0.184896571,0.180369,0.203647,2810.12,2435.145714,2363.612,5.336312112,2469.909912,2468.48427,2465.69397,0,0,-1.56671349
20170722,0.182168,0.195009,0.181447,0.19332,83913800,6975460000,5.866117585,123975933.3,198025114.3,183174240,145240150,0.188074333,0.178182,0.1809441,0.20689205,2667.76,2319.251429,2322.484,-5.318001136,2469.909912,2466.945696,2463.485986,-0.106373485,1,0.899027519
20170721,0.18943,0.190708,0.181098,0.182608,104722000,7253530000,-3.020260761,145264000,204863000,190085160,143749210,0.179763667,0.174934714,0.1821475,0.2101985,2817.6,2257.191429,2289.487,23.93607896,2472.540039,2465.407122,2460.819995,-0.03678716,1,5.866117585
20170720,0.170017,0.192918,0.167718,0.188295,183292000,6510190000,11.82210134,208970333.3,203765228.6,206754460,141193660,0.181800333,0.176100571,0.1823886,0.2138053,2273.43,2191.52,2244.983,-1.95999793,2473.449951,2463.511405,2456.118994,-0.01536593,0,-3.020260761
20170719,0.188498,0.188533,0.158188,0.168388,147778000,7217840000,-10.77268729,252101333.3,208544942.9,200361960,135417285,0.178331667,0.177888286,0.1838756,0.21753705,2318.88,2209.435714,2269.484,4.059845361,2473.830078,2459.851423,2451.516992,0.537263948,1,11.82210134
20170718,0.179668,0.195807,0.165966,0.188718,295841000,6879740000,6.087504005,288823333.3,209294228.6,193859660,132515650,0.171554333,0.183169143,0.1903784,0.2223887,2228.41,2212.137143,2294.73,15.47242748,2460.610107,2455.482841,2446.876978,0.0597857,0,-10.77268729
20170717,0.150146,0.179604,0.141425,0.177889,312685000,5749320000,20.14980818,234136000,205804800,176733360,124037500,0.165511333,0.182640714,0.19512,0.22697555,1929.82,2232.73,2323.755,-3.453968762,2459.139893,2450.471401,2443.55896,0,1,6.087504005
20170716,0.16948,0.172575,0.11977,0.148056,257944000,6489640000,-13.20894079,162253533.3,178187942.9,154305660,117750800,0.169804667,0.186251571,0.2012791,0.2318964,1998.86,2316.818571,2391.629,-10.49907314,2459.139893,2445.941406,2440.162964,0,1,20.14980818
20170715,0.190976,0.191167,0.167118,0.170589,131779000,7312750000,-10.5782386,148522200,153160942.9,132895840,118858600,0.187389,0.198445857,0.2119376,0.238358,2233.34,2398.601429,2451.942,-5.28266678,2459.139893,2441.411412,2435.223975,-0.005291286,0,-13.20894079
20170714,0.200819,0.201156,0.183369,0.190769,97037600,7689650000,-4.999775906,155603533.3,152132228.6,127047150,120211900,0.198977333,0.207809429,0.220531,0.2447497,2357.9,2439.361429,2488.772,-1.706658218,2459.27002,2436.881418,2432.563989,0.467350332,0,-10.5782386
20170713,0.205873,0.230452,0.193357,0.200809,216750000,7883170000,-2.213251264,213729333.3,150899428.6,122944280,131045520,0.197060667,0.214768143,0.226925,0.25076675,2398.84,2475.17,2509.388,2.61144072,2447.830078,2432.011405,2429.890991,0.187458426,0,-4.999775906
20170712,0.184198,0.205898,0.177162,0.205354,153023000,7053180000,10.99076311,181268333.3,126198828.6,107306060,129069070,0.197846,0.222458429,0.23284,0.2567252,2337.79,2504.191429,2520.151,-1.465505614,2443.25,2426.571394,2428.008985,0.730560776,0,-2.213251264
20170711,0.196415,0.20332,0.168265,0.185019,271415000,7520990000,-8.931656535,157845666.7,114808700,97413260,131145470,0.2072,0.229768286,0.2382495,0.2613499,2372.56,2541.884286,2529.827,-5.792474707,2425.530029,2425.041399,2426.584986,-0.078268088,1,10.99076311
20170710,0.234067,0.234067,0.185418,0.203165,119367000,8962770000,-12.9601227,108900000,84036400,75632860,135499370,0.224238333,0.239724,0.245222,0.26691725,2518.44,2569.241429,2540.655,-2.057293085,2427.429932,2426.042829,2426.932984,0,0,-8.931656535
20170709,0.236884,0.248501,0.233416,0.233416,82755000,9070620000,-1.151041358,98580333.33,75607942.86,70472610,169211520,0.236343333,0.247837429,0.2511985,0.27298035,2571.34,2567.531429,2542.743,2.091588384,2427.429932,2426.268555,2426.530982,0,0,-12.9601227
20170708,0.239741,0.239741,0.221769,0.236134,124578000,9180000000,-1.39719392,85610600,71513657.14,71171640,173321520,0.243418333,0.251556429,0.254399,0.27611295,2518.66,2547.99,2543.088,-3.446345877,2427.429932,2426.49428,2425.757984,0.092776621,0,-1.151041358
20170707,0.254858,0.255431,0.238892,0.23948,88408000,9758870000,-5.953872314,68515300,61375514.29,71341640,178718220,0.250214667,0.254215,0.2588311,0.27853625,2608.56,2542.587143,2546.467,0.252499049,2425.179932,2426.720006,2427.083984,0.640312564,0,-1.39719392
20170706,0.256374,0.257148,0.253303,0.254641,43845800,9816910000,-0.733657411,57715600,58426442.86,81195940,180395220,0.255291,0.257565,0.2625137,0.2799798,2601.99,2532.695714,2533.456,0.013453053,2409.75,2426.467146,2426.50398,-0.93688238,0,-5.953872314
20170705,0.255125,0.261713,0.254275,0.256523,73292100,9769110000,0.712185278,63222933.33,64983514.29,104821360,182610550,0.257063667,0.259105,0.2647784,0.28035115,2601.64,2528.81,2532.198,1.46564433,2432.540039,2427.888567,2429.435986,0,0,-0.733657411
20170704,0.259841,0.262258,0.254387,0.254709,56008900,9949670000,-2.019549237,56823900,72552928.57,113376650,188523345,0.258039,0.262523857,0.2689684,0.2804883,2564.06,2521.782857,2532.906,2.297653672,2432.540039,2429.052839,2430.088989,0.14532789,1,0.712185278
20170703,0.258977,0.262354,0.255666,0.259959,60367800,9916580000,0.196570424,56024600,91258942.86,139146760,207277700,0.258050667,0.265609143,0.2746085,0.2816752,2506.47,2509.552857,2550.991,2.954139369,2429.01001,2427.172817,2430.741992,0,0,-2.019549237
20170702,0.254512,0.259951,0.250944,0.259449,54095000,9745600000,1.846952234,58490166.67,122649257.1,150832080,209856160,0.259041,0.268084714,0.2806104,0.2819849,2434.55,2521.401429,2570.885,-1.86590026,2429.01001,2428.609968,2431.670996,0,1,0.196570424
20170701,0.262855,0.263053,0.252966,0.254744,53611000,10065100000,-3.113376184,70373600,137613542.9,164877680,214648510,0.261031667,0.273652429,0.2844503,0.28171065,2480.84,2546.282857,2596.34,-2.30297875,2429.01001,2430.047119,2432.219995,0.231083399,1,1.846952234
20170630,0.26606,0.26916,0.262242,0.26293,67764500,10187800000,-0.93850901,94595933.33,174770542.9,195365880,217696260,0.269602,0.281704714,0.2886125,0.2826114,2539.32,2584.007143,2620.435,-1.377588075,2423.409912,2431.48427,2432.880005,0.153323184,0,-3.113376184
20170629,0.280565,0.280873,0.264175,0.265421,89745300,10743200000,-5.36057478,134324766.7,190407185.7,267950430,222144085,0.274060667,0.289854429,0.2947622,0.2825086,2574.79,2607.734286,2625.463,0.875237517,2419.699951,2433.611433,2434.242016,-0.860002315,0,-0.93850901
20170628,0.275391,0.28149,0.26784,0.280455,126278000,10545100000,1.501596057,197776333.3,205379428.6,275471400,222780920,0.278016333,0.294486857,0.2978269,0.2835385,2552.45,2624.064286,2622.813,2.985737053,2440.689941,2435.725725,2437.618017,0.880806613,0,-5.36057478
20170627,0.277288,0.27881,0.251052,0.276306,186951000,10617700000,-0.354144427,208632000,238553000,286094800,221624620,0.284005667,0.296759857,0.2982414,0.28399965,2478.45,2648.255714,2633.156,-4.285146037,2419.379883,2435.000035,2438.895019,-0.807282466,1,1.501596057
20170626,0.29877,0.30198,0.260819,0.277288,280100000,11440300000,-7.082228917,250885000,325218571.4,279594500,219569020,0.295607,0.303634286,0.2974459,0.2841735,2589.41,2664.134286,2637.167,-0.740209758,2439.070068,2437.521484,2442.303027,0,0,-0.354144427
20170625,0.310816,0.311157,0.289148,0.298423,158845000,11901600000,-4.07797885,216592000,308769285.7,260399740,212200020,0.309837,0.306317143,0.2959239,0.2845365,2608.72,2658.26,2624.684,-4.961547009,2439.070068,2439.577183,2441.711011,0,0,-7.082228917
